SalesOrderLine,SalesOrder,DateKey,CustomerKey,ProductKey,TerritoryKey,Channel,OrderQuantity,UnitPrice,SalesAmount,ProductCost,Profit,DiscountPct
SO51459 - 2,SO51459,20190617,16807,539,Southwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO51459 - 3,SO51459,20190617,16807,480,Southwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO51460 - 1,SO51460,20190617,11041,359,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO51460 - 2,SO51460,20190617,11041,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO51460 - 3,SO51460,20190617,11041,471,Southwest|United States|North America,Internet,1,63.50,63.50,23.75,39.75,0.0000
SO51461 - 1,SO51461,20190617,14146,586,United Kingdom|United Kingdom|Europe,Internet,1,742.35,742.35,461.44,280.91,0.0000
SO51461 - 2,SO51461,20190617,14146,222,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51461 - 3,SO51461,20190617,14146,237,United Kingdom|United Kingdom|Europe,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO51462 - 1,SO51462,20190617,22932,580,Australia|Australia|Pacific,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO51462 - 2,SO51462,20190617,22932,539,Australia|Australia|Pacific,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO51463 - 1,SO51463,20190617,21300,382,Southwest|United States|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO51464 - 1,SO51464,20190617,27819,564,United Kingdom|United Kingdom|Europe,Internet,1,2384.07,2384.07,1481.94,902.13,0.0000
SO51464 - 2,SO51464,20190617,27819,222,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51465 - 1,SO51465,20190618,16794,581,Northwest|United States|North America,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO51465 - 2,SO51465,20190618,16794,222,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51465 - 3,SO51465,20190618,16794,234,Northwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO51466 - 1,SO51466,20190618,16804,583,Northwest|United States|North America,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO51466 - 2,SO51466,20190618,16804,539,Northwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO51466 - 3,SO51466,20190618,16804,480,Northwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO51467 - 1,SO51467,20190618,16805,581,Northwest|United States|North America,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO51467 - 2,SO51467,20190618,16805,479,Northwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51467 - 3,SO51467,20190618,16805,477,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51467 - 4,SO51467,20190618,16805,489,Northwest|United States|North America,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO51468 - 1,SO51468,20190618,11259,359,Northwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO51468 - 2,SO51468,20190618,11259,483,Northwest|United States|North America,Internet,1,120.00,120.00,44.88,75.12,0.0000
SO51469 - 1,SO51469,20190618,11168,363,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO51469 - 2,SO51469,20190618,11168,528,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51469 - 3,SO51469,20190618,11168,537,Southwest|United States|North America,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO51469 - 4,SO51469,20190618,11168,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO51469 - 5,SO51469,20190618,11168,480,Southwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO51470 - 1,SO51470,20190618,26657,584,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO51470 - 2,SO51470,20190618,26657,217,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51471 - 1,SO51471,20190618,18899,605,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO51472 - 1,SO51472,20190618,26654,606,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO51472 - 2,SO51472,20190618,26654,538,Australia|Australia|Pacific,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO51472 - 3,SO51472,20190618,26654,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO51473 - 1,SO51473,20190618,18907,605,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO51473 - 2,SO51473,20190618,18907,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51473 - 3,SO51473,20190618,18907,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51473 - 4,SO51473,20190618,18907,217,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51474 - 1,SO51474,20190618,19202,388,Northwest|United States|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO51474 - 2,SO51474,20190618,19202,237,Northwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO51475 - 1,SO51475,20190618,22436,604,Germany|Germany|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO51475 - 2,SO51475,20190618,22436,479,Germany|Germany|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51475 - 3,SO51475,20190618,22436,477,Germany|Germany|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51475 - 4,SO51475,20190618,22436,489,Germany|Germany|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO51476 - 1,SO51476,20190618,28694,561,United Kingdom|United Kingdom|Europe,Internet,1,2384.07,2384.07,1481.94,902.13,0.0000
SO51476 - 2,SO51476,20190618,28694,225,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO51477 - 1,SO51477,20190618,12264,560,United Kingdom|United Kingdom|Europe,Internet,1,1214.85,1214.85,755.15,459.70,0.0000
SO51477 - 2,SO51477,20190618,12264,541,United Kingdom|United Kingdom|Europe,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO51478 - 1,SO51478,20190619,18213,372,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51478 - 2,SO51478,20190619,18213,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51478 - 3,SO51478,20190619,18213,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51478 - 4,SO51478,20190619,18213,217,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51479 - 1,SO51479,20190619,16687,372,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51479 - 2,SO51479,20190619,16687,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51479 - 3,SO51479,20190619,16687,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51479 - 4,SO51479,20190619,16687,217,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51480 - 1,SO51480,20190619,16937,580,France|France|Europe,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO51480 - 2,SO51480,20190619,16937,225,France|France|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO51480 - 3,SO51480,20190619,16937,222,France|France|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51481 - 1,SO51481,20190619,17098,594,United Kingdom|United Kingdom|Europe,Internet,1,564.99,564.99,308.22,256.77,0.0000
SO51481 - 2,SO51481,20190619,17098,485,United Kingdom|United Kingdom|Europe,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO51482 - 1,SO51482,20190619,11484,359,Germany|Germany|Europe,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO51482 - 2,SO51482,20190619,11484,537,Germany|Germany|Europe,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO51482 - 3,SO51482,20190619,11484,217,Germany|Germany|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51483 - 1,SO51483,20190619,23606,378,United Kingdom|United Kingdom|Europe,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51483 - 2,SO51483,20190619,23606,529,United Kingdom|United Kingdom|Europe,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO51483 - 3,SO51483,20190619,23606,472,United Kingdom|United Kingdom|Europe,Internet,1,63.50,63.50,23.75,39.75,0.0000
SO51483 - 4,SO51483,20190619,23606,540,United Kingdom|United Kingdom|Europe,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO51484 - 1,SO51484,20190619,19433,372,United Kingdom|United Kingdom|Europe,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51484 - 2,SO51484,20190619,19433,217,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51485 - 1,SO51485,20190619,16316,374,Germany|Germany|Europe,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51485 - 2,SO51485,20190619,16316,540,Germany|Germany|Europe,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO51485 - 3,SO51485,20190619,16316,480,Germany|Germany|Europe,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO51486 - 1,SO51486,20190619,16798,582,Southwest|United States|North America,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO51486 - 2,SO51486,20190619,16798,529,Southwest|United States|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO51486 - 3,SO51486,20190619,16798,539,Southwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO51486 - 4,SO51486,20190619,16798,222,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51487 - 1,SO51487,20190619,15555,595,Southwest|United States|North America,Internet,1,564.99,564.99,308.22,256.77,0.0000
SO51487 - 2,SO51487,20190619,15555,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO51487 - 3,SO51487,20190619,15555,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51487 - 4,SO51487,20190619,15555,225,Southwest|United States|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO51488 - 1,SO51488,20190619,20036,374,Southwest|United States|North America,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51488 - 2,SO51488,20190619,20036,479,Southwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51488 - 3,SO51488,20190619,20036,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51488 - 4,SO51488,20190619,20036,480,Southwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO51488 - 5,SO51488,20190619,20036,486,Southwest|United States|North America,Internet,1,159.00,159.00,59.47,99.53,0.0000
SO51489 - 1,SO51489,20190619,11289,359,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO51489 - 2,SO51489,20190619,11289,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO51489 - 3,SO51489,20190619,11289,480,Southwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO51489 - 4,SO51489,20190619,11289,484,Southwest|United States|North America,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO51490 - 1,SO51490,20190619,11171,359,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO51490 - 2,SO51490,20190619,11171,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO51490 - 3,SO51490,20190619,11171,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO51490 - 4,SO51490,20190619,11171,487,Southwest|United States|North America,Internet,1,54.99,54.99,20.57,34.42,0.0000
SO51491 - 1,SO51491,20190619,11075,363,Australia|Australia|Pacific,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO51492 - 1,SO51492,20190619,11018,353,Australia|Australia|Pacific,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO51492 - 2,SO51492,20190619,11018,485,Australia|Australia|Pacific,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO51493 - 1,SO51493,20190619,11001,353,Australia|Australia|Pacific,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO51493 - 2,SO51493,20190619,11001,485,Australia|Australia|Pacific,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO51493 - 3,SO51493,20190619,11001,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51493 - 4,SO51493,20190619,11001,478,Australia|Australia|Pacific,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO51493 - 5,SO51493,20190619,11001,491,Australia|Australia|Pacific,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO51493 - 6,SO51493,20190619,11001,225,Australia|Australia|Pacific,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO51494 - 1,SO51494,20190619,26311,585,Northwest|United States|North America,Internet,1,742.35,742.35,461.44,280.91,0.0000
SO51494 - 2,SO51494,20190619,26311,225,Northwest|United States|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO51495 - 1,SO51495,20190619,29043,574,Canada|Canada|North America,Internet,1,2384.07,2384.07,1481.94,902.13,0.0000
SO51495 - 2,SO51495,20190619,29043,489,Canada|Canada|North America,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO51495 - 3,SO51495,20190619,29043,225,Canada|Canada|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO51496 - 1,SO51496,20190619,21487,606,Southwest|United States|North America,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO51496 - 2,SO51496,20190619,21487,479,Southwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51497 - 1,SO51497,20190619,19170,390,Northwest|United States|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO51497 - 2,SO51497,20190619,19170,539,Northwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO51497 - 3,SO51497,20190619,19170,529,Northwest|United States|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO51497 - 4,SO51497,20190619,19170,480,Northwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO51498 - 1,SO51498,20190619,19198,388,Southwest|United States|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO51498 - 2,SO51498,20190619,19198,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51499 - 1,SO51499,20190619,22668,386,United Kingdom|United Kingdom|Europe,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO51499 - 2,SO51499,20190619,22668,491,United Kingdom|United Kingdom|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO51500 - 1,SO51500,20190619,21014,604,France|France|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO51500 - 2,SO51500,20190619,21014,477,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51500 - 3,SO51500,20190619,21014,479,France|France|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51500 - 4,SO51500,20190619,21014,488,France|France|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO51501 - 1,SO51501,20190619,26862,577,Germany|Germany|Europe,Internet,1,1214.85,1214.85,755.15,459.70,0.0000
SO51501 - 2,SO51501,20190619,26862,222,Germany|Germany|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51502 - 1,SO51502,20190620,19475,596,France|France|Europe,Internet,1,539.99,539.99,294.58,245.41,0.0000
SO51502 - 2,SO51502,20190620,19475,485,France|France|Europe,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO51502 - 3,SO51502,20190620,19475,478,France|France|Europe,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO51502 - 4,SO51502,20190620,19475,477,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51502 - 5,SO51502,20190620,19475,214,France|France|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51503 - 1,SO51503,20190620,13662,587,France|France|Europe,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO51503 - 2,SO51503,20190620,13662,474,France|France|Europe,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO51504 - 1,SO51504,20190620,16792,580,Southwest|United States|North America,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO51504 - 2,SO51504,20190620,16792,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51505 - 1,SO51505,20190620,11053,363,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO51505 - 2,SO51505,20190620,11053,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51506 - 1,SO51506,20190620,11616,585,United Kingdom|United Kingdom|Europe,Internet,1,742.35,742.35,461.44,280.91,0.0000
SO51506 - 2,SO51506,20190620,11616,541,United Kingdom|United Kingdom|Europe,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO51506 - 3,SO51506,20190620,11616,530,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51506 - 4,SO51506,20190620,11616,484,United Kingdom|United Kingdom|Europe,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO51507 - 1,SO51507,20190620,16662,590,Australia|Australia|Pacific,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO51507 - 2,SO51507,20190620,16662,484,Australia|Australia|Pacific,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO51508 - 1,SO51508,20190620,22273,606,Southwest|United States|North America,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO51508 - 2,SO51508,20190620,22273,214,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51509 - 1,SO51509,20190620,22393,605,Germany|Germany|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO51509 - 2,SO51509,20190620,22393,477,Germany|Germany|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51509 - 3,SO51509,20190620,22393,479,Germany|Germany|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51509 - 4,SO51509,20190620,22393,222,Germany|Germany|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51510 - 1,SO51510,20190620,12315,575,United Kingdom|United Kingdom|Europe,Internet,1,2384.07,2384.07,1481.94,902.13,0.0000
SO51510 - 2,SO51510,20190620,12315,217,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO51511 - 1,SO51511,20190621,18241,374,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51511 - 2,SO51511,20190621,18241,529,Australia|Australia|Pacific,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO51511 - 3,SO51511,20190621,18241,540,Australia|Australia|Pacific,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO51512 - 1,SO51512,20190621,11403,353,France|France|Europe,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO51512 - 2,SO51512,20190621,11403,478,France|France|Europe,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO51512 - 3,SO51512,20190621,11403,477,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51512 - 4,SO51512,20190621,11403,225,France|France|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO51512 - 5,SO51512,20190621,11403,489,France|France|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO51513 - 1,SO51513,20190621,16570,582,France|France|Europe,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO51513 - 2,SO51513,20190621,16570,539,France|France|Europe,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO51513 - 3,SO51513,20190621,16570,237,France|France|Europe,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO51514 - 1,SO51514,20190621,17700,591,United Kingdom|United Kingdom|Europe,Internet,1,564.99,564.99,308.22,256.77,0.0000
SO51514 - 2,SO51514,20190621,17700,225,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO51514 - 3,SO51514,20190621,17700,231,United Kingdom|United Kingdom|Europe,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO51515 - 1,SO51515,20190621,16391,374,France|France|Europe,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51516 - 1,SO51516,20190621,11237,353,Germany|Germany|Europe,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO51517 - 1,SO51517,20190621,20039,378,Northwest|United States|North America,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51517 - 2,SO51517,20190621,20039,479,Northwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51517 - 3,SO51517,20190621,20039,477,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51518 - 1,SO51518,20190621,16132,380,Canada|Canada|North America,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO51518 - 2,SO51518,20190621,16132,477,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO51518 - 3,SO51518,20190621,16132,479,Canada|Canada|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO51518 - 4,SO51518,20190621,16132,480,Canada|Canada|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO51519 - 1,SO51519,20190621,14078,590,Canada|Canada|North America,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO51519 - 2,SO51519,20190621,14078,476,Canada|Canada|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
